Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6187488,SA_0000001688,COUNTRY,BGR,EUR,YEAR,Europe,SEX,SEX_MLE,2015,,,,,,,18.7 [13.7-23.8],18.73857,13.67568,23.82788,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:08+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6111063,SA_0000001688,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_MLE,2000,,,,,,,5.0 [2.4-7.6],4.96538,2.35317,7.64621,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:18+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6140193,SA_0000001688,COUNTRY,NIC,AMR,YEAR,Americas,SEX,SEX_MLE,2005,,,,,,,6.7 [3.9-10.1],6.7248,3.94439,10.06028,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:28+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6120032,SA_0000001688,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_BTSX,2000,,,,,,,5.7 [3.2-8.4],5.69825,3.21307,8.3898,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6216954,SA_0000001688,COUNTRY,KIR,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2019,,,,,,,1.3 [0.0-3.7],1.30756,0.0,3.68334,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:16+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6196967,SA_0000001688,COUNTRY,NIC,AMR,YEAR,Americas,SEX,SEX_FMLE,2015,,,,,,,1.6 [0.9-2.4],1.62826,0.87851,2.42989,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:28+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6187630,SA_0000001688,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_BTSX,2015,,,,,,,10.5 [7.7-13.5],10.51561,7.66925,13.53279,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:40+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6120036,SA_0000001688,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2000,,,,,,,0.1 [0.0-0.3],0.13461,0.00362,0.33942,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:08+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6100499,SA_0000001688,UNREGION,61,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,1.0 [0.6-1.5],1.04708,0.61323,1.51621,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226156,SA_0000001688,COUNTRY,MUS,AFR,YEAR,Africa,SEX,SEX_BTSX,2019,,,,,,,7.5 [4.9-10.3],7.52215,4.89567,10.2618,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187599,SA_0000001688,REGION,EMR,,YEAR,,SEX,SEX_MLE,2015,,,,,,,0.5 [0.4-0.9],0.49586,0.35088,0.8521,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149274,SA_0000001688,UNREGION,2,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,3.9 [3.4-4.4],3.87585,3.44394,4.38936,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:49+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6216766,SA_0000001688,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,5.7 [3.5-8.1],5.72525,3.48416,8.06754,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6197122,SA_0000001688,COUNTRY,UKR,EUR,YEAR,Europe,SEX,SEX_BTSX,2015,,,,,,,9.7 [6.4-13.1],9.72957,6.40189,13.05158,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:39+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6197021,SA_0000001688,COUNTRY,ROU,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,7.4 [5.3-9.9],7.44352,5.29339,9.88832,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:32+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6169006,SA_0000001688,COUNTRY,NER,AFR,YEAR,Africa,SEX,SEX_MLE,2010,,,,,,,0.3 [0.0-1.0],0.28648,0.0,0.99517,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:29+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6187541,SA_0000001688,COUNTRY,CMR,AFR,YEAR,Africa,SEX,SEX_FMLE,2015,,,,,,,4.4 [2.8-6.1],4.4229,2.82809,6.11473,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:09+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6120103,SA_0000001688,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,3.5 [1.3-6.0],3.49712,1.32804,6.0238,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6130329,SA_0000001688,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,,,,,,,2.5 [1.4-3.7],2.50744,1.42916,3.69494,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:07+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6149303,SA_0000001688,UNREGION,432,,YEAR,,SEX,SEX_MLE,2010,,,,,,,6.1 [5.4-6.9],6.09719,5.3584,6.93832,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6169059,SA_0000001688,COUNTRY,PRY,AMR,YEAR,Americas,SEX,SEX_FMLE,2010,,,,,,,2.7 [1.7-3.9],2.73698,1.71578,3.85941,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6197009,SA_0000001688,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2015,,,,,,,1.8 [1.0-2.7],1.79516,0.98434,2.6772,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6217016,SA_0000001688,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,3.8 [2.4-5.2],3.78689,2.42975,5.24984,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226217,SA_0000001688,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2019,,,,,,,1.7 [0.9-2.6],1.72521,0.94201,2.61382,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187582,SA_0000001688,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_BTSX,2015,,,,,,,9.6 [6.8-12.6],9.61349,6.77492,12.61946,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6111082,SA_0000001688,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2000,,,,,,,0.0 [0.0-0.2],0.02131,0.0,0.21982,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226320,SA_0000001688,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,3.2 [0.8-5.9],3.20718,0.80709,5.88766,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6100564,SA_0000001688,COUNTRY,BEN,AFR,YEAR,Africa,SEX,SEX_BTSX,2000,,,,,,,2.5 [0.8-4.4],2.51799,0.78257,4.4091,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6149215,SA_0000001688,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2005,,,,,,,1.3 [0.7-2.1],1.33558,0.65472,2.08992,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6187716,SA_0000001688,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_MLE,2015,,,,,,,10.8 [7.1-14.9],10.77745,7.09059,14.94163,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6216798,SA_0000001688,COUNTRY,CUB,AMR,YEAR,Americas,SEX,SEX_MLE,2019,,,,,,,9.8 [5.6-13.8],9.77251,5.63398,13.75319,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6149212,SA_0000001688,REGION,WPR,,YEAR,,SEX,SEX_FMLE,2005,,,,,,,1.7 [1.2-2.3],1.69997,1.15452,2.30311,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:43+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6226161,SA_0000001688,COUNTRY,MWI,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,5.5 [2.3-9.2],5.52446,2.3308,9.2397,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:24+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6169042,SA_0000001688,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_MLE,2010,,,,,,,11.6 [7.5-16.0],11.64801,7.50914,16.04138,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6139268,SA_0000001688,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,,,,,,,1.3 [0.7-2.1],1.32745,0.67506,2.06575,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:18+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6168877,SA_0000001688,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2010,,,,,,,2.0 [0.1-4.2],1.97742,0.12473,4.21822,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6216835,SA_0000001688,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,10.9 [8.0-14.2],10.91336,7.97837,14.19158,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6130168,SA_0000001688,UNREGION,154,,YEAR,,SEX,SEX_MLE,2005,,,,,,,18.6 [15.4-21.8],18.6346,15.37037,21.82125,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6140153,SA_0000001688,COUNTRY,MKD,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,1.8 [1.0-2.7],1.75261,0.95918,2.65912,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:40+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6139266,SA_0000001688,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_MLE,2005,,,,,,,9.4 [6.0-12.9],9.37968,6.03481,12.86557,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6197062,SA_0000001688,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_BTSX,2015,,,,,,,5.7 [3.6-7.9],5.67636,3.60331,7.85885,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6159335,SA_0000001688,COUNTRY,BIH,EUR,YEAR,Europe,SEX,SEX_BTSX,2010,,,,,,,5.7 [3.4-8.1],5.73725,3.41533,8.12315,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6216949,SA_0000001688,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,8.5 [5.2-11.8],8.48211,5.18184,11.79878,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:08+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187516,SA_0000001688,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2015,,,,,,,0.3 [0.0-1.0],0.32406,0.00653,1.01263,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6216832,SA_0000001688,COUNTRY,ERI,AFR,YEAR,Africa,SEX,SEX_BTSX,2019,,,,,,,1.2 [0.3-2.4],1.22926,0.25494,2.41384,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6216850,SA_0000001688,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,3.4 [1.6-5.4],3.44896,1.59725,5.37678,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6178572,SA_0000001688,UNREGION,62,,YEAR,,SEX,SEX_FMLE,2015,,,,,,,1.2 [0.6-1.7],1.1585,0.60991,1.71225,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6130301,SA_0000001688,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,11.2 [8.2-14.5],11.24895,8.23913,14.46745,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6178501,SA_0000001688,UNREGION,155,,YEAR,,SEX,SEX_MLE,2015,,,,,,,18.4 [15.7-21.2],18.41769,15.65319,21.23466,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6207368,SA_0000001688,UNREGION,2,,YEAR,,SEX,SEX_FMLE,2019,,,,,,,1.3 [1.2-1.5],1.32381,1.17262,1.49606,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226264,SA_0000001688,COUNTRY,SRB,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,7.9 [5.4-10.5],7.88971,5.38952,10.50702,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6140140,SA_0000001688,COUNTRY,MDA,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,12.9 [8.9-17.0],12.94856,8.94351,17.01323,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:26+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207362,SA_0000001688,UNREGION,19,,YEAR,,SEX,SEX_FMLE,2019,,,,,,,3.3 [2.7-3.8],3.26583,2.7268,3.84858,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6111149,SA_0000001688,COUNTRY,LSO,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,,,,,,,1.2 [0.6-1.9],1.20651,0.57683,1.8873,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6207319,SA_0000001688,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,3.7 [2.0-5.7],3.74794,1.95108,5.69475,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6130391,SA_0000001688,COUNTRY,CUB,AMR,YEAR,Americas,SEX,SEX_BTSX,2005,,,,,,,5.8 [3.3-8.2],5.75006,3.31655,8.17739,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207515,SA_0000001688,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,1.9 [1.0-2.9],1.89509,0.98069,2.9279,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226301,SA_0000001688,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,0.2 [0.0-0.5],0.23745,0.02012,0.48247,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:37+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6130403,SA_0000001688,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2005,,,,,,,0.7 [0.0-1.6],0.67377,0.04861,1.56699,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:15+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6197117,SA_0000001688,COUNTRY,TZA,AFR,YEAR,Africa,SEX,SEX_FMLE,2015,,,,,,,4.0 [2.7-5.5],4.03404,2.67807,5.46601,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:40+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6140101,SA_0000001688,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2005,,,,,,,9.5 [6.7-12.5],9.507,6.71315,12.5231,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6178414,SA_0000001688,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2010,,,,,,,3.0 [0.6-5.5],2.95468,0.58474,5.54236,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6120528,SA_0000001688,UNREGION,142,,YEAR,,SEX,SEX_MLE,2005,,,,,,,4.7 [3.4-6.1],4.71494,3.41225,6.13769,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6216841,SA_0000001688,COUNTRY,ETH,AFR,YEAR,Africa,SEX,SEX_BTSX,2019,,,,,,,3.4 [1.4-5.4],3.36259,1.41521,5.38443,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6140103,SA_0000001688,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2005,,,,,,,14.8 [10.4-19.5],14.79755,10.4324,19.45891,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6159467,SA_0000001688,COUNTRY,GAB,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,8.9 [6.2-11.6],8.91396,6.17234,11.58619,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:15+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178597,SA_0000001688,COUNTRY,AGO,AFR,YEAR,Africa,SEX,SEX_MLE,2015,,,,,,,12.3 [8.3-16.1],12.30365,8.2674,16.13695,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6100442,SA_0000001688,UNREGION,199,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,1.1 [0.9-1.2],1.07015,0.93246,1.22829,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226219,SA_0000001688,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,10.4 [7.5-13.6],10.44538,7.46996,13.61481,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6130263,SA_0000001688,REGION,AFR,,YEAR,,SEX,SEX_FMLE,2005,,,,,,,2.0 [1.7-2.2],1.97481,1.73036,2.21793,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6226269,SA_0000001688,COUNTRY,STP,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,7.9 [4.6-11.5],7.94921,4.55745,11.46425,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6168997,SA_0000001688,COUNTRY,MWI,AFR,YEAR,Africa,SEX,SEX_MLE,2010,,,,,,,6.1 [2.6-9.9],6.10644,2.59439,9.9464,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:24+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178476,SA_0000001688,UNREGION,14,,YEAR,,SEX,SEX_FMLE,2015,,,,,,,1.7 [1.4-2.0],1.67771,1.37971,2.00125,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6168902,SA_0000001688,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,2.5 [1.1-4.1],2.51236,1.05124,4.1372,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178504,SA_0000001688,UNREGION,17,,YEAR,,SEX,SEX_MLE,2015,,,,,,,8.2 [6.4-10.0],8.15786,6.41089,9.98943,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6207366,SA_0000001688,UNREGION,199,,YEAR,,SEX,SEX_MLE,2019,,,,,,,4.8 [4.2-5.5],4.78494,4.15531,5.47039,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6130323,SA_0000001688,COUNTRY,BIH,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,2.0 [1.2-2.9],1.99073,1.15358,2.94175,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6149304,SA_0000001688,UNREGION,5,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,7.6 [6.2-9.2],7.63976,6.16461,9.24922,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6111048,SA_0000001688,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,SEX_MLE,2000,,,,,,,12.1 [8.0-16.1],12.05449,8.03066,16.1247,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6187662,SA_0000001688,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_MLE,2015,,,,,,,9.3 [6.0-12.8],9.33855,5.97096,12.84224,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6140104,SA_0000001688,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2005,,,,,,,0.0 [0.0-0.0],0.0,0.0,0.0,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6226370,SA_0000001688,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,,,,,,,1.2 [0.6-2.0],1.24546,0.62103,1.95997,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187666,SA_0000001688,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_BTSX,2015,,,,,,,8.6 [5.0-12.3],8.59113,5.03896,12.28823,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:11+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6130370,SA_0000001688,COUNTRY,COD,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,5.5 [3.1-8.0],5.52034,3.07045,7.95054,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:11+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207421,SA_0000001688,UNREGION,61,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,2.3 [1.3-3.4],2.2594,1.29394,3.40388,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
